id,name,email,phone,company,address,insurance_risk_score,lifetime_value,total_rentals,is_active,created_at
6c9fc10c-2676-4cb2-a180-6b6c7d05b723,Kimberly Moyer,hendersonderrick@example.org,722-513-3260,Fletcher-Haynes,"Unit 4834 Box 3723
DPO AA 80922",40.3,113537.57,12,True,2024-06-14T04:50:47
f3e717f8-eb3a-44a2-b0ba-922a53b43780,Andrew Ballard,gbean@example.org,001-450-671-2787x100,Avila PLC,"769 Jessica Gardens Suite 890
Lake Brandymouth, GA 34268",55.4,5941.37,8,False,2026-06-01T14:18:50
3f3bf212-52e9-4b36-94a9-cb6ebb4feab1,Kristina Alvarez,henrymichael@example.net,868.893.3858x11468,Harrison-Sandoval,"PSC 1579, Box 7937
APO AP 84779",49.0,55227.98,12,True,2025-02-22T19:23:35
7429d915-b1c5-4534-9e4a-4ee79a9aa006,Albert Rivera,veronica52@example.com,215-607-4364,Hicks-Miller,"899 Christopher Common Suite 203
Gregoryville, NC 54640",16.6,73373.69,22,True,2025-03-08T22:28:36
4472a331-943c-426e-91e8-e0757818a2ad,Alexander Parker,bhines@example.org,987-450-6143x8122,Baxter-Jones,"9461 Mcgee Groves
Rossfurt, IN 08134",60.9,27707.23,11,True,2025-08-24T01:01:40
e538d010-b52c-4c23-afe0-077b50aabbfa,James Gutierrez,evantaylor@example.org,302-660-9745x3762,Lewis-Green,"560 Lisa Keys
Thompsonport, DC 63355",55.2,17028.17,15,True,2026-04-21T17:39:47
28627096-2515-4248-ae96-230506f08787,William Smith,whiterobert@example.net,984.499.0133x342,Chaney-Henry,"0292 April Extension Suite 567
Batesport, VA 85271",31.9,32806.07,16,True,2026-06-27T19:00:05
4cd3d45f-6184-4db5-b59f-ba7054a54284,Melissa Stark,felicia44@example.net,324-416-1403x0406,"Lucas, Nash and Smith","956 Daniel Neck
Port Joseph, KS 23328",32.8,3273.61,15,True,2025-04-16T17:30:51
7be78260-7d5a-4304-b7fa-6d79f4325c18,Garrett Lee,lucascharlene@example.com,836.434.7050,Pope-Huang,"502 Emily Fork Suite 974
Port William, NM 74633",42.3,57207.07,19,True,2024-02-11T19:14:09
2a04ff3f-9519-4a1a-8315-3684798f5345,Katrina Edwards,mark62@example.org,+1-898-929-7441x16376,Ochoa-Hawkins,"3244 Fisher Way Suite 162
Victoriaside, KS 88644",5.0,21452.17,18,True,2023-12-11T03:10:16
70c2eb70-4638-460d-8ab5-33be24e73ae9,John Wilson,ochristian@example.net,(683)930-0579x465,Ashley and Sons,"12608 Michael Drives
Davismouth, HI 72051",34.1,167658.82,22,True,2026-06-09T12:16:38
f56dc739-0cae-417b-b7b4-5b1b8a53c810,Brittany Huang,teresasantana@example.com,+1-790-289-0514x5271,Horton PLC,"391 Combs Expressway Suite 112
North Matthewborough, KY 34522",51.7,42721.36,10,True,2026-07-09T01:12:02
c200ec03-44b1-4949-8427-a625ec4741bf,John Alvarez,franklincharles@example.com,+1-752-453-9571,Gutierrez-Williams,"5082 Justin Ports Apt. 880
Allisonfurt, MN 22169",46.9,79302.51,19,True,2026-05-04T17:26:31
bba0a92a-9bde-4c8f-869f-eca467215e00,James Thomas,flewis@example.com,+1-423-984-8348x645,Greene-Le,"PSC 2837, Box 9031
APO AP 01688",57.9,54710.68,11,True,2025-12-20T11:36:10
03bbff31-a890-4d49-a6df-3269f635750c,Alan Reed,michael19@example.org,282-657-7161x1837,Cobb LLC,"9582 Maria Locks Apt. 990
Wolfstad, AZ 79150",41.6,104860.13,15,True,2025-08-28T16:20:25
503ca1d3-a10d-40ee-a3fa-d96d29036cef,Katherine Shelton,millerjulie@example.org,(599)485-1048x69255,Johnson-Phillips,"USNS Travis
FPO AE 80523",9.2,31058.05,14,True,2025-01-08T17:15:57
f29c5b00-a6fe-4b3e-aa63-d9cf9fd74d48,Donna Hays,plewis@example.com,001-988-537-6170x50688,Woodward-Jones,"88417 Johnston Highway
Priceville, TN 93895",29.8,34930.14,13,True,2025-01-14T03:44:12
421634a2-1632-4e68-8f4c-2c882284ce4a,Debbie Benitez,zallen@example.com,+1-788-717-5237x75778,Prince-Bennett,"4681 John Stream Suite 753
North Charlesfort, MP 87113",66.6,118474.78,12,True,2025-06-18T15:35:27
217454e0-ca62-4221-8833-9a8a0541a408,Amanda Newton,robinsonjoshua@example.org,599.869.5315x0968,Costa-Anderson,"27017 Matthews Circles
West Debbieburgh, TN 01439",5.8,140530.83,16,True,2023-12-18T01:56:28
fa1aba87-5e36-4b91-8fe6-51843a62ecd6,Jamie Sullivan,darrellwatts@example.com,555.554.8806x6276,Taylor PLC,"90234 Christian Roads Suite 220
East Mikeberg, KY 97153",56.8,48388.78,16,True,2024-03-16T12:03:22
6eff4e51-9b25-4fc1-896e-b88762a13160,Debra Morgan,asnyder@example.net,+1-736-254-7190x2071,Hester LLC,"456 Chris Isle
West Jessicaberg, NJ 67557",41.7,77699.5,15,True,2025-01-16T07:39:55
d6aa75f7-44c7-4fd7-9ef1-afc61e81fed5,Kimberly Alvarez,beasleyalbert@example.net,(452)646-8921,Calderon LLC,"330 Williams Estates
Ryanside, TN 70521",66.6,1705.38,10,True,2026-03-26T04:31:05
3af4598c-f599-45e0-b27b-8e366d645c50,Brandi Rodriguez,farrelljacob@example.org,522-611-3070,Salazar-Lin,"58609 Dillon Turnpike
Snyderhaven, WI 47477",32.9,104683.37,16,True,2026-04-02T07:11:46
04b23723-2b58-4f4d-adc4-05e0ea43c46c,Angela Hicks,robert24@example.org,(697)650-9256x268,Edwards PLC,"8851 Alejandro Viaduct
North Deniseborough, VA 80362",44.6,79800.27,13,True,2024-02-17T09:32:24
930e80c5-5d08-4519-b58c-256246376e91,Ryan Preston,jodimartinez@example.net,(852)458-2435x283,Khan Inc,"687 Wood Turnpike
West Angela, LA 17822",30.4,64052.15,10,True,2023-09-13T21:36:23
f12b1437-9c22-4bfa-b116-3f739dea41e7,Michael Thompson,gonzalezalice@example.com,(371)466-1324,Rios PLC,"33455 Clayton Gateway Suite 577
East Scottport, ID 11145",58.3,14504.18,18,True,2025-04-24T22:20:56
30012bd6-63e1-4c37-9f7c-71cb2aede345,Jacob Fields,melissarichardson@example.com,251-221-8292x5281,"Knight, Garcia and Fitzpatrick","9567 Roach Stream Suite 022
East Amandaview, WY 50859",87.5,119543.81,13,True,2024-05-18T17:21:07
486f7b67-46cd-4cde-8fcb-3f41afe4fa22,Andrea Harvey,bward@example.com,(660)511-7157x163,"Mathews, Tucker and Garrett","720 Morris Spring Apt. 702
Port Catherine, RI 60547",63.1,8323.48,16,True,2024-04-28T20:37:44
fa5b0920-dbe9-4b44-a70c-393ffab78137,Matthew Mercado,stacypatrick@example.org,(360)737-3254x043,Johnson-Torres,"9110 Samuel Keys
Port Amanda, ID 18624",48.9,47267.22,16,True,2023-09-02T06:31:11
8d29907d-1109-404c-8316-4e748e853fa9,Jennifer Carter,felicia16@example.com,+1-809-829-2988x1010,Berry-Kaufman,"91270 Carr Skyway Suite 266
Cannonbury, CA 75889",59.6,61419.87,22,True,2024-04-23T23:12:21
abd04790-170c-4c35-822f-32406f606ca5,James Jones,cindy67@example.org,988-653-4977x88055,Jenkins-Quinn,"377 Cline Mountains
Rothfort, NM 14235",54.5,46661.04,10,True,2026-04-06T23:57:27
9ad4451e-ad14-4dad-a808-cd0a259d20eb,Mr. Chad Torres,tgraham@example.com,(503)796-4316x11891,"Lewis, Cruz and Dickerson","2116 Ronald Estate Apt. 888
Lake Sean, NM 29549",30.2,209458.7,14,True,2025-04-30T20:49:34
da67d85f-a261-4fb5-9a01-a173c4464f0f,Travis Sims,bradleylittle@example.com,+1-944-452-2838x4790,"Hickman, Copeland and Murray","179 Chad Fords Suite 727
West Michelle, NE 90649",47.5,126815.4,19,True,2025-10-05T02:58:37
828d1746-672a-4755-a85d-fc6f8869d1f2,Lori Nguyen,dunnjohn@example.org,238-524-8023x048,"Curry, Sanchez and Thomas","7980 Lee Stravenue
Owensborough, MH 26247",16.2,2815.91,20,True,2025-03-14T18:57:03
abef463b-a7a9-4e1a-a64f-c53d41cebf1d,Robert Contreras,vwright@example.net,590.510.7782x88675,Parrish-Williams,"011 Foster Extension Apt. 042
North Davidberg, PR 65758",80.6,232.14,13,True,2025-12-26T09:16:38
012b7f96-c4b3-41ee-ab40-fa4c408c1e1e,Mandy Middleton,tracy17@example.com,695-450-4212,Parsons PLC,"532 Thomas Circle Suite 405
Michellestad, SD 06869",66.5,21258.86,13,True,2024-06-22T21:12:21
0cc7ed25-943f-419e-b55d-809703859fb0,Ryan Lane,audreyedwards@example.org,001-349-775-7920x748,Gonzalez-Garcia,"7010 Michael Lake Apt. 055
Hensonchester, MH 19972",51.5,30093.89,13,True,2023-08-16T17:17:52
0bd1b1eb-11c6-49df-88eb-31691f867bf5,Carla Obrien,sanchezshirley@example.com,271-341-8265x0619,"Brooks, Mendoza and Arnold","6211 Mclean Viaduct
Careyburgh, PR 07617",45.1,34494.4,11,False,2024-07-16T08:41:08
b0cfe83a-9793-4c65-8cc8-0cd6ce6d9bd1,Alyssa Mullen,pmoore@example.com,(821)957-1235,Ward PLC,"1721 Aaron Parkways Apt. 670
Port William, NM 37309",44.5,22501.73,14,True,2023-11-21T03:58:23
b0ceb5f8-ad0e-42f9-a554-1960a0ed8997,John Ramirez,arthurballard@example.org,+1-537-370-5101x20949,Parker LLC,"6730 Andrea Bypass
Jamiehaven, LA 22453",44.6,4460.67,16,True,2024-02-17T22:04:56
7225b43f-3e06-47ce-8a9a-fafcacf310b6,Michael Garcia,bateslaura@example.org,(738)391-0959,Ross-Jones,"77736 Priscilla Knolls
Wilsonside, KS 43668",27.9,69306.81,16,True,2023-11-25T00:00:44
23edac92-2354-4178-a4a0-5d165c377eb8,Brittany Hernandez,martinezbrian@example.com,949-799-8786x34766,"Klein, Johnston and Cohen","3150 Lowery Spur
Anthonymouth, WY 93304",49.3,41602.21,11,True,2026-06-06T05:24:49
39fee45e-547c-4ea0-aa42-fdb317c7996a,James Porter,linda25@example.net,(527)796-0092x620,"Robinson, Clark and Smith","008 Carter Mount Suite 646
Nelsonside, WA 84366",39.1,30191.73,8,True,2025-04-18T09:35:04
07f4921e-099c-4d48-9e53-ec1b8c15bf6f,Philip Myers,amberscott@example.org,874-453-9163,Thomas-Lopez,"718 Moore Ways
Erinville, OK 87648",74.9,8435.15,15,True,2026-01-12T10:03:46
030c22a0-4626-433f-94aa-74d48d9cb4df,Joseph Hardy,ksnyder@example.org,459.673.4103,Brown PLC,"32060 Martinez Ford Suite 337
Fordburgh, MS 97725",8.5,146045.59,11,True,2024-08-27T05:56:56
b81ba5de-7041-49e7-a3f5-37f7f61d59a4,Vanessa Lewis MD,rojasjessica@example.net,+1-827-361-5561,Hopkins-Bishop,"833 Nelson Loaf
Monicaville, CA 92122",27.8,1285.71,13,True,2025-02-05T05:09:08
2b04ea90-4ead-4b58-912d-a64ec9694a0c,Terry Gomez,clevine@example.com,380.928.9239x568,Jenkins PLC,"38526 Barrera Greens
Jensenside, OK 38581",85.0,53782.49,10,False,2024-08-15T06:11:07
07a4a12a-4581-419a-8701-06d37ea6bd3b,Anthony Carroll PhD,ujohnson@example.com,903-628-0999x7835,"Mcguire, Holden and Schmidt","53245 Gabriella Via
West Dustin, IN 26206",39.5,52884.95,12,True,2025-10-15T14:12:10
66c02283-de0d-46f3-b44b-99873c9895d9,Maria Austin,kimberly97@example.com,001-295-875-4137,"Chung, Morales and Moore","78552 Susan Key
North Deborahport, DE 25433",59.8,13930.98,12,True,2023-12-28T14:05:38
a5fcd9c2-0c09-4826-8cf7-928389e787ad,Zachary Barry,rebecca85@example.com,251.482.6218,Green LLC,"0460 Kelli Passage Apt. 813
Millerfurt, FL 25112",28.4,17346.68,19,True,2024-02-24T04:29:52
c952a0f2-7625-4b7e-b1c9-927504aba3d2,Matthew Rhodes,lcline@example.org,739.966.9272x303,Fletcher and Sons,"254 Garza Trail
Normantown, IN 68255",62.3,4469.36,21,True,2026-02-03T04:14:34
8a6e77c0-52cb-43a5-93a6-040dcddc850e,Melissa Wilson,bcain@example.org,624.996.8708x54700,Fitzpatrick Inc,"634 Washington Hollow
Kevinton, MS 88537",56.5,27359.32,11,True,2024-05-16T15:39:23
ff5c59ce-b7d4-4309-8726-dbeb94e2dd91,Kendra Hall,wlarson@example.net,+1-695-593-4434,Robinson-Irwin,"2360 Amy Village Suite 702
Lake Danielle, NE 76445",25.0,23876.99,13,True,2023-10-29T21:19:11
56293ff7-3050-4f6b-8df0-cef39f0c8800,Andrew Carter,christina15@example.net,(534)382-2916x25623,Garcia-Jimenez,"378 Tammy Club Apt. 860
Dixonmouth, MA 57924",24.4,40153.37,16,True,2024-11-03T10:46:29
b9c115e9-ca7b-47d9-8da3-3bcc260b618a,Karen Hess,fieldsjose@example.net,(916)570-6716x47857,"Guzman, Underwood and Morgan","00381 Sarah Heights Apt. 417
North Denise, PW 41880",85.1,148263.36,14,True,2025-03-11T00:35:42
707938a2-022a-47a4-8b9d-b4d50b26a0cc,Thomas Lopez,rebeccasimmons@example.net,221-536-4446,Poole Group,"242 Barnes Mountain
Lake Patricktown, VA 37918",49.2,112476.97,18,True,2024-04-26T19:23:09
d5b53c1f-34b8-4676-b971-7229d4d85131,Amy Sutton,dnewman@example.org,001-381-625-4603x0453,Cruz and Sons,"30496 Cory Pine Apt. 811
Chambersshire, NC 67369",72.1,1136.28,19,True,2025-11-19T21:01:35
3b4c197c-5f64-405f-998b-18fed0deefea,Charles Owen,jonesandrea@example.net,(418)508-0246,Owens PLC,"328 Henry Lodge
Murphyburgh, PR 68995",23.0,7503.72,12,True,2025-03-30T04:55:10
08205d3f-5e37-43de-aea8-0aca3ee7469d,Samuel Singh,xmoore@example.net,(658)674-4048x7892,"Rhodes, Nguyen and Rodriguez","4245 Foley Well Apt. 339
Lawrencechester, MN 20673",64.9,15893.82,15,True,2025-04-13T02:10:32
1d6b8257-1728-4d7c-8d72-7d1224245aeb,Christine Santos,christopher35@example.net,001-671-672-7490,Monroe-Mcintosh,"034 Miller Brook Apt. 693
Alexisburgh, OK 18165",58.2,52694.43,9,True,2025-12-15T14:46:43
e189db02-47bd-4155-9ff0-f1b42d8b0d45,James Lynch,timothyvargas@example.com,8834980277,Thompson LLC,"390 Stanley Meadow Apt. 078
Lake Davidville, NJ 75663",15.9,552.84,19,True,2025-06-12T04:43:34
74166b54-578d-4e44-882b-45c9694a9729,Cynthia Miller,amorse@example.net,4374135320,Cunningham-Smith,"864 Miranda Throughway Apt. 183
Nixonborough, OR 11176",83.3,9641.1,20,True,2026-03-30T22:58:58
76647c96-3126-4cc2-b315-7941cdbca7f7,Kathryn Lane,mcguireangela@example.com,407.506.0801,"Arroyo, Pierce and Stephens","675 Barron Plain Suite 847
South Victorland, AK 77263",70.3,24155.54,21,True,2023-11-02T08:28:29
6a9e9061-7336-48ff-bc33-3537b6f922a6,Michele Kaufman,gonzalezsheila@example.com,(576)831-3710x29651,Bell-Stone,"8635 Joseph Stravenue Suite 033
Munozport, IN 15647",60.4,4321.41,15,True,2023-09-30T19:56:32
0947586f-39c5-4479-a564-3d1a8d05415a,Melissa Wilson,angela80@example.org,945.892.9417x9766,"Moore, Anderson and Sanders","673 Rebecca Fall
South Brittanyview, IA 91486",35.5,24657.11,16,True,2026-06-13T02:45:45
1e991cc8-c30a-4746-820d-c630e21ff5be,Tamara Lara,sabrina92@example.com,(401)286-1209x10325,Patterson-Flowers,"2225 Gaines Island Suite 315
Kathleenshire, MT 60239",30.5,41782.18,12,True,2025-06-09T20:21:57
3025331f-701b-4c35-8cf9-a3f2e3f9a422,Karen Bailey,drew33@example.org,+1-385-559-6547x6267,Robinson LLC,"44771 Todd Curve
New Alexmouth, FL 92984",71.1,138096.08,15,True,2024-11-03T02:38:03
1df6ab26-14c3-4d07-9930-529a540e9ff9,Laurie Mccarty,pattonebony@example.com,+1-965-601-1164x562,"Hansen, Wright and Clark","92439 Christina Trail Apt. 002
East Dannystad, GA 62663",38.5,34295.3,18,True,2025-08-29T18:23:12
6ff51d1a-5577-4866-93bf-ecc7450b9784,Michael Medina,eric58@example.org,441.287.5715,"Stephens, Cohen and Bailey","3227 Martin Terrace
Lake Douglastown, KS 20088",52.4,73682.5,16,True,2025-07-20T10:50:25
a8d63531-e89c-4faf-8671-b1dda0f09256,Zachary Bonilla,wboyer@example.net,6028513556,Smith Group,"72962 Johnson Place Suite 198
Port Jessefurt, UT 28768",49.3,58302.13,9,True,2023-11-30T15:25:07
538aca8e-9280-478d-8ee0-abab8238c773,Steven Miller,maria92@example.net,+1-342-859-2761x11086,"Davis, Williams and Brown","346 Cindy Island Apt. 169
Lake Dawn, WY 51883",85.4,85491.18,14,True,2023-12-11T06:21:51
124bd83d-5184-4007-bb65-d189bf5495e8,Megan Patel,sabrina72@example.org,791.778.3943x4066,Sullivan Inc,"0873 Johnson Walk Apt. 915
West Abigailchester, PA 69506",35.5,124634.99,12,True,2023-09-11T13:04:21
80dd0ed4-9c7d-48c0-8339-6e503fe87e92,Samuel Campbell,michael11@example.net,322.900.7027x6535,"Church, Moore and Dominguez","28355 Jackson Meadows Apt. 278
Taylorburgh, VA 12433",45.0,39033.49,14,True,2023-09-20T19:31:25
abb0a010-dc9d-46bf-ada3-b3cd0a1a2f0e,Kristen Evans,jonathanperez@example.net,962.738.7078,Henry Ltd,"502 Anderson Gardens
Danielside, SC 95352",61.2,58927.69,20,True,2026-07-04T22:39:47
69807b72-e108-4d02-b81f-379de2691ce0,Brandon West,ashley68@example.net,350.349.9897x093,Pierce Inc,"6294 Wilson River
Barberhaven, LA 30902",71.6,33610.88,20,True,2025-04-10T10:03:59
3d8caf5e-9d53-4f05-b29e-946dfba7efc1,Jessica Malone,jason16@example.com,+1-594-731-5421x4018,"Foster, James and Thompson","30237 Hill Creek
Samuelmouth, VT 32417",58.6,9957.64,23,True,2025-10-29T02:21:22
aec30178-605b-42a8-a94c-df32b0f497bd,Marie Morales,davidwatson@example.net,(914)493-0640x827,Gibbs and Sons,"9103 Bridges Underpass
Brittanyhaven, MN 79636",54.2,93071.36,15,False,2024-12-06T13:30:26
41143a63-c315-4909-8012-ac3adcf17520,Laura Brown,karen87@example.com,4259344678,"Black, Banks and Taylor","74181 Martin Coves
Port Michaelmouth, KS 78442",51.9,13068.81,13,True,2024-02-25T07:52:42
6529da10-1475-4c3c-92a1-18d6c99a2fd3,Vanessa Davis,kingstanley@example.net,+1-897-927-6437x7529,"Jimenez, Snyder and Pearson","53376 Jennifer Cliff Suite 460
Wilsonville, MN 14925",40.8,59583.9,10,True,2025-10-02T17:12:54
b4345950-dd8c-497b-acdd-5ee00e70b96d,Kristina White,oguzman@example.com,689-784-4687x93983,"Bowman, Irwin and Young","6267 Davila Ports
East Elizabeth, PA 17093",46.3,38771.18,13,True,2025-07-17T22:54:30
37b3b1b8-ae9e-44c5-a5cc-4a5d8b3eb007,Denise Kim,garciasheri@example.com,581.422.3812,Bell Ltd,"82702 Vang Unions Suite 185
North Carolyn, MN 98631",41.2,49160.45,19,True,2026-03-11T13:28:37
86c3a2ec-f32e-4da3-8174-6e60c5702ac8,Dr. Douglas Dean,gillespieapril@example.com,(678)498-5501x54828,"Trujillo, Hanna and Olson","7253 Daniel Motorway Suite 002
West Johnny, KS 37337",51.6,139899.59,20,True,2025-05-25T18:45:51
c6f3db6b-c7d1-4e65-93bc-535cf64e3e62,Amy Fleming,walkerbrenda@example.com,221-681-0818x5038,"Gonzalez, Simmons and Richardson","9310 Regina Views
North Christinaberg, ND 98912",71.3,25702.45,13,True,2025-04-25T19:58:54
